business name,address,longitude,latitude,state,city,zip_code,ranking,rating,web_url,reviews_count,license type,type,intro_body,retailer_services
Orange County Medical Marijuana Doctor,12570 Brookhurst St. Suite 1,-117.957924,33.780248,California,Garden Grove,92840,4.065281461801374,4.34653465346535,https://weedmaps.com/doctors/dr-brian-gamble,101,medical,doctor,"<p>We are a medical marijuana doctor's office in Orange County, California. You will be seen by a licensed Physician for your Marijuana Card. Walk-ins are always welcomed! Come today to get your 420 Evaluation!</p>",doctor
Los Angeles Medical Marijuana 420 Doctor,1155 N. Vermont Ave; Ste. 200,-118.291965,34.092598,California,Los Angeles,90029,3.95565225219847,4.42857142857143,https://weedmaps.com/doctors/los-angeles-marijuana-doctor,63,medical,doctor,"<p>The Doctor's take great pride in the services we offer and are in complete compliance with all state mandated regulations listed in Prop. 215 and S.B 420. We are NOT here to take advantage, but rather to, help those that need our medical marijuana evaluation services. Twenty nine price is for renewal.<br>Our Medical Marijuana Clinic is OPEN 7 DAYS A WEEK, with our 24 HOUR ONLINE VERIFICATION system. No appointment needed, walks-ins are always welcomed. Fast service, In and out in 15 minutes. Our friendly and knowledgeable Medical Marijuana Doctors are trained in the medicinal use of Marijuana and they will answer all of your questions. Our 420 Evaluation clinic has been in business for 5 years and our Dr. Robert Charlap is the best Cannabis Doctor in Los Angeles!<br>We take care of our patients and will go to court for you if needed. We offer the best medical service at the best price.</p>",doctor
Fullerton Church of Healing,1112 E Ash Ave,-117.90959,33.864777,California,Fullerton,92831,4.912304039997498,4.92416267942584,https://weedmaps.com/dispensaries/fullerton-church-of-healing,4180,medical,dispensary,"<p> </p> <p><strong>**LOOKING FOR NEW VOLUNTEERS**</strong></p> <p><strong>REQUIREMENTS: SEND 2 PICTURES & RESUME TO </strong>Fullertonchurchofhealing@gmail.com</p> <p> </p> <p>For many years, Q’Aneh-Bosm, our central sacrament, has been used in religious rituals and for healing. For the members of FCH, the components and oil of Q’Aneh-Bosm are our only sacred sacrament and are essential under the central tenets of our church. Unlike majority religions, our beliefs are not rigid and dogmatic. Rather, we believe in the importance of nature, freedom and individual thought. Members receive sacrament through either Q’Aneh-Bosm Ministries, one- on-one spiritual journeys or church Worship and Sacrament Preparation Sites. Natural Healing beliefs can be traced back thousands of years. “Every moving thing that is alive shall be food for you; I give all to you, as I gave the green plant.” (Genesis 9:3). Our beliefs emphasize natural healing as it was used in ancient times and described throughout the Bible. “In the middle of its street on either side of the river was the tree of life, bearing twelve kinds of fruit, yielding its fruit every month; and the leaves of the tree were for the healing of the nations.” (Revelation 22:2). Our ministry emphasizes how the leaves of the tree and the green plant extend the spiritual viability of humanity. Our ministry centers focus on individualized ministry and sacrament provision to members with an emphasis on our core beliefs in “nonaction” emptiness, detachment and the strength of softness and flexibility. In 1967, Rabbi Aryeh Kaplan noted, in respect to the holy Q’Aneh-Bosm, that based on cognate pronunciation and Septuagint readings, Q’Aneh-Bosm identifies with the English and Greek definitions of hemp. For our members, it is our sacrament that is most vital to the extension of our spiritual being. Along with individualized ministry, it is not only the healing power of our sacrament, but the spiritual closeness provided through it and our ministry that are central to our core beliefs and in living spiritually while on Earth.</p> <p>Through our service you will experience yoga, meditation and topics of discussion. We offer a sacramental blessing of cannabis to every member that attends a Sunday service . We provide cannabis as sacramental offerings to our congregation seven days a week in our ministry.  We hold enlightenment services every Sunday from 9am-10am & 11am-12pm</p> <p> </p> <p>5G 1/8TH FOR ALL FIRST TIME MEMBERS<u></u></p> <p>OR</p> <p>20% OFF ONE NON-FLOWER ITEM</p> <p> </p> <p> <strong>X</strong> NO STACKING DEALS!!!</p> <p>21+ MUST HAVE ORIGINAL IDENTIFYING DOCUMENTATION. Current valid state ID/DL, PASSPORT or proper DMV INTERIM FORM with an identification card. (No pictures on cell phones will work AT ALL) If you are 18-20 you MUST have a valid ID/DL, INTERMIN FORM, and VALID RECOMMENDATION to enter our sanctuary. (No pictures on cell phones will be accepted)<u></u></p> <p> </p> <p>DAILY DEALS -</p> <p>MONDAY : 10% OFF EDIBLES</p> <p>TUESDAY : 4.5G 1/8THS ( FIRST 1/8TH ONLY)</p> <p>WEDNESDAY : $10/G ON ALL MOONROCKS (UNLIMITED)</p> <p>THURSDAY : PICK ANY DEAL (EXCEPT TUESDAY)</p> <p>FRIDAY : 10% VAPES</p> <p>SATURDAY : $5 OFF FULL GRAM OF WAX</p> <p>SUNDAY : 15% OFF PRE-ROLLS</p> <p> </p> <p><strong>- HAPPY HOUR -</strong></p> <p><strong>8:00AM-9:00AM</strong></p> <p><strong>4:20PM-5:20PM</strong></p> <p><strong>(4G 1/8TH OR 10% OFF EDIBLES/VAPES)</strong></p> <p> </p>",storefront
Azusa Healing Church,1115 W. Foothill Blvd,-117.923164,34.133841,California,Azusa,91702,4.907370899708289,4.92071984435798,https://weedmaps.com/dispensaries/azusa-healing-church,2056,medical,dispensary,"<p>Unlike Majority religions, Our beliefs are not rigid and dogmatic. Rather, We believe in the importance of nature, freedom and individual thought. Members receive sacraments through either our ministry, one-on-one spiritual journeys or church worship and sacrament preparation sites. We offer various forms of sacraments psychoactive and non-sychoactive and highly knowledgeable members to help recommend what fits your needs best.</p> <p> </p> <p>FOLLOW US ON INSTAGRAM: AZUZAFAM</p> <p>       </p>",storefront
Universal Collective,3625 CAHUENGA BLVD W,-118.360284,34.134369,California,LOS ANGELES,90068,4.89972258367351,4.91726263871763,https://weedmaps.com/dispensaries/studio-city-caregivers-studio-city,1622,hybrid,dispensary,"<p>Universal Collective est. 2007</p> <p>21+ Adult / 18+ Medical</p> <p>Now accepting Visa, Mastercard, and Discover</p> <p>CLAYBOURNE CO DEMO - 9/11 4-7p Buy Claybourne Co 8th or Power Pack, Get a Gram for $1</p> <p>CANNDESCENT DEMO - 9/12 4-7p Buy Canndescent 8th, Get Pre Roll for $1</p> <p>ROVE DEMO - 9/13 4-7p Buy 2 .5g Carts or 1 1g Cart, Get .5g Cart for $1</p> <p>PLUG & PLAY DEMO - 9/14 2-4p Buy Cart, Get Free Battery</p>",storefront
Beach Club 310,310 Culver,-118.447241,33.95964,California,Playa Del Rey,90293,4.86122044430246,4.952,https://weedmaps.com/dispensaries/beach-club,250,hybrid,dispensary,"<p>Welcome to Beach Club 310!</p> <p>A boutique-style club located less than 10 minutes away from LAX, 3-minute drive from Dockweiler State Beach & a 7-minute drive from LMU. We are located in the heart of Playa Del Ray on the corner of Culver Blvd.</p> <p>Looking for us? We are in a white building on the corner, entrance through the double doors. PARKING AVAILABLE.</p> <p>Hours – 10AM-10PM (Daily)</p> <p>*ASK ABOUT OUR LOYALTY PROGRAM, EARN POINTS EVERYTIME YOU SPEND*</p>",storefront
Buddha Company - DTLA,837 South Los Angeles Street,-118.25342,34.04136,California,Los Angeles,90014,4.845217275643259,4.8678182981446,https://weedmaps.com/dispensaries/mosaic,1563,hybrid,dispensary,<p> Compliant since 2006</p>,storefront
Kush Temple,401-A South Azusa Ave,-117.922946,34.01428,California,La Puente,91744,4.84055592630942,4.93410852713178,https://weedmaps.com/dispensaries/kush-temple,258,medical,dispensary,"<p><strong>Look for DENTAL OFFICE next to QQ Bargain 99cent </strong></p> <p><strong>***Member Appreciation***<br></strong><strong><br>Sept 20th: Queen of Hearts Shatter/Badder  *2G @$35 </strong>(5pm-7pm)<strong> *Limit: </strong>1 per person<strong>*</strong><strong><br></strong><strong>Sept 21th: 7Gram for $45 on all Exotic Shelf</strong> (5pm-7pm) <strong>*Limit</strong>: 1 per person<strong>*<br></strong><strong>Sept 22th:</strong> <strong>Queen of Hearts Prepack BOGO FREE </strong>(5pm-7pm) <strong>*Limit</strong>: 1 per person<strong>*</strong></p> <p><strong>FREE TOP SHELF PRE-ROLL FOR ALL LOCAL RESIDENCES</strong><strong>, just ask ($10 minimum)</strong></p> <p><strong>First Time Patients : Please choose ONE</strong><br>(DEALS DO NOT STACK)</p> <p><br>- $10 a GRAM on Any Shelf (NO LIMIT)</p> <p>- 5G - 8th</p> <p>- 20% off ENTIRE ORDER</p> <p><strong>- Free gram of QOH- GG Badder Wax (Spend $100+)</strong> </p> <p><strong><br>**KINGPEN / </strong><strong>BOGO FREE ALL DAY EVERY FRIDAY**</strong><strong><br></strong></p> <p>*Limited Supplies* <br><br></p> <p><strong>**EVERYDAY DEALS - </strong>10g StarDawg @ $60**</p> <p>*LimitedEdition / 3.5G @ 40 / 5G @ 50</p> <p>*Exotics / 3.5G @ 35 / 5G @ 45</p> <p>*PR / 3.5G @ 30 / 5G @ 40</p> <p>*Top / 3.5G @ 25 / 5G @ 35</p> <p>*Mid / 3.5G @ 22 / 5G @ 30</p> <p>*Low / 3.5G @ 20 / 5G @ 25</p> <p>MUST BE 21+ WITH VALID ID</p> <p>UNDER21 MUST HAVE ORIGINAL REC AND VALID ID</p> <p>Like our service? Drop a review for a free House Joint</p> <p>Refer a Friend ? Receive a Free Gram w/ donation or 20% off any 1 item(Excluding Flowers).<br><strong>(MUST COME IN WITH REFERRAL, USE SAME DAY ONLY)<br><br>DEALS DONT STACK</strong></p>",storefront
Torrance Healing Church,1321 W Carson St,-118.300463,33.831797,California,Torrance,90501,4.833022497225238,4.85464344941957,https://weedmaps.com/dispensaries/torrance-gold,2412,medical,dispensary,"<p>WE ARE NOW LOCATED DOWNSTAIRS, FIRST DOOR W ENTRANCE SIGN !!!</p> <p> </p> <p>WE NOW HAVE PARKING NEXT DOOR!</p> <p> </p> <p>DAILY DEAL: 10% OFF CBD PRODUCTS OR HAPPY HOUR ALL DAY  !!!!</p> <p> </p> <p><strong>SEE BELOW FOR VOLUNTEER INFORMATION</strong></p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p> </p> <p>------------------------------------------------------------------------------------------------------------</p> <p>FOLLOW US ON SOCIAL MEDIA</p> <p>INSTAGRAM @TORRANCEHEALINGC</p> <p>SNAPCHAT @T.HEALINGCHURCH</p> <p>WEBSITE: https://torrancehealingchurch.net/</p>",storefront
Trees R Us,4123 Live Oak Ave,-118.014105,34.109974,California,Arcadia,91006,4.778078060049208,4.83572395128552,https://weedmaps.com/dispensaries/trees-r-us-2,739,medical,dispensary,<p>☼ First Time Patients ☼</p> <p>&gt; 5G 1/8TH @ REGULAR DONATION RATE</p> <p>OR</p> <p>&gt; 20% OFF ANY SINGLE NON-FLOWER ITEM</p> <p>■■■■■■■■■■■■■■■■■■■■■■■■■■■</p> <p> </p>,storefront
HOLLYWEED DISPENSARY,5158 Venice Blvd,-118.352704,34.044844,California,Los Angeles,90019,4.74612372798604,4.77412124299541,https://weedmaps.com/dispensaries/hollyweed,1963,hybrid,dispensary,"<p>______________________________________________________________________</p> <p>ORDER ONLINE FROM THIS PAGE FOR PICK UP ORDERS!</p> <p>ORDER ONLINE from: HOLLYWEED DELIVERY page on Weedmaps for DELIVERY ORDERS! NO MINIMUM, NO DELIVERY FEE (within 5 Mile Radius of Dispensary)</p> <p>____________________________________________________________________</p> <p>PRICE CUTS ACROSS THE WHOLE BOARD!</p> <p>________________________________________________________________________________</p> <p>PAD EVENTS:(Patient Appreciation Day)  </p> <p>September 10th: 22RED 4PM - 8PM Tuesdays buy any 22red product and get an award winning preroll for $0.01</p> <p>- Triple 7 Flower 12PM - 3PM</p> <p>Septemeber 11th: Islands Flower - 4PM - 7PM</p> <p>September 12th: NUG Flower - 7PM - 9PM</p> <p>September 13th: Rove Vape 12-3PM</p> <p>September 14th: PLUGPLAY Vape - 5PM-7PM</p> <p>September 16th: Flav RX - 7PM - 10PM</p> <p>September 17th: 22RED 4PM - 8PM Tuesdays buy any 22red product and get an award winning preroll for $0.01</p> <p>Septemebr 18th: Stick.e.Vape - 4PM - 7PM (postponed to September 25th)</p> <p>September 19th: Breeze Edibles 4PM-8PM</p> <p>September 20th: Rove Vape 5-7PM</p> <p>September 24th: 22RED 4PM - 8PM Tuesdays buy any 22red product and get an award winning preroll for $0.01</p> <p>- Triple 7 Flower 12PM - 3PM</p> <p>September 25th: Flav RX - 2PM - 4PM  /  WYLD Gummies - 6PM - 9PM</p> <p>September 26th: Happy Stick Vape - 12PM - 3PM</p> <p>September 27th: Rove Vape 12-3PM  /  Plugplay Vape 5-7PM</p> <p>September 28th: Stick.e.Vape - 5PM - 8PM</p> <p>___________________________________________________________________________</p> <p>FOR MORE FLOWER, CONCENTRATES, EDIBLES, AND TOPICAL DEALS GO ON: hollyweed420.com</p> <p>-FOLLOW US ON INSTAGRAM @Beyondpremiumcannabis</p> <p>__________________________________________________________________________</p> <p>- FIRST TIME PATIENTS:</p> <p>-Orders under 50$: Recive a Goodie Bag</p> <p>-Orders over 50$: Recive 10% off </p> <p>-Referals: Recieve 10% off </p> <p>-Ask to Join our loyalty program and get 10% off your next visit</p> <p>-Loyalty Program:</p> <p>-100 Points: 3$ off or Free 5$ pipe</p> <p>-200 Point: 1$ Beyond PR or 5$ off Beyond 3.5g</p> <p>-300 Points: Free Hollyweed T-Shirt or Hat</p> <p>-400 Points: 10% off any concentrate </p> <p>-500 Points: Get a $20 Beyond 3.5g for $1</p> <p>-1000 Points: $50 off entire Purchase </p> <p>-$500 Milestone: 5% off </p> <p>_________________________________________________________________________</p> <p>- WE GUARANTEE THE LOWEST PRICES ON ALL BRAND NAME PRODUCT: WE PRICE MATCH ON BRAND NAME PRODUCTS (MUST BE FROM A LEGAL SHOP)</p> <p>_________________________________________________________________________</p> <p>- Recreational : Add State Tax 9.5% + City Tax 10%</p> <p>- Medical : Add State Tax 9.5% + LA City Tax 5%</p> <p>- MMIC : Add 5% LA City Tax</p>",storefront
Urban Greens Collective,3431 E La Palma,-117.844655,33.854653,California,Anaheim,92806,4.74243824197213,4.76429096252755,https://weedmaps.com/dispensaries/that-loud-25-cap,4083,medical,dispensary,"<p>WE ARE LOCATED ON EAST LA PALMA & OUR CROSS STREET IS COSBY WAY</p> <p>RIGHT ACROSS THE STREET FROM KAISER </p> <p>PARKING AND ENTRANCE ARE LOCATED IN THE BACK OF BUILDING</p> <p>ONLY PARKING ALLOWED INSIDE RED GATE OR ON COSBY WAY PLEASE!!!</p> <p>NO PARKING IN FRONT OF THE BUILDING OR OTHER BUSINESSES</p> <p>WE ARE NOT AT EFK PLASTICS OR STATE FARM, OUR FRONT BUILDING (BROWN) WILL SAY 3431 AND PARKING IS IN THE BACK (LOOK FOR SECURITY IN THE LOT)</p> <p>YOU'LL SEE A RED GATE </p> <p>**CALL OR TEXT FOR MORE DETAILS** </p> <p>(714) 986-4523</p> <p>(NUMBER LISTED ABOVE)</p> <p> </p> <p><strong> WE STOP ACCEPTING FIRST TIME PATIENTS AT 12:30AM AND RETURNING PATIENTS AT 12:45AM </strong></p> <p> </p> <p> </p> <p>WE APOLOGIZE FOR ANY INCOVENIENCE ^</p> <p> </p> <p><strong>WE ARE HIRING!!! </strong>📢</p> <p> </p> <p><strong>LOOKING FOR FRIENDLY TENDERS AND RECEPTIONISTS!!!</strong></p> <p><strong>PLEASE SEND RESUME &  TWO HEADSHOTS (NO FILTERS) TO OUR SHOP EMAIL!</strong></p> <p>RESUMES SEND TO: URBANGREENS420@GMAIL.COM</p> <p> </p>",storefront
Atlantic Wave,1346 S. Atlantic Blvd,-118.158932,34.012787,California,Los Angeles,90022,4.721851772740482,4.76625407166124,https://weedmaps.com/dispensaries/19-8th-spot,1535,medical,dispensary,"<p> *HIRING TENDERS DROP OFF RESUME + HEADSHOT @ CHECK IN WINDOW*</p> <p> </p> <p>WELCOME TO THE HOME OF THE 5G 8TH !</p> <p>CANT FIND US?</p> <p>TYPE FULL ADDRESS IN NAVIGATION!</p> <p>GIVE US A CALL!</p> <p>*ACROSS THE STREET FROM PENTHOUSE LOUNGE & BAR / ENTRANCE THROUGH ATLANTIC*</p> <p>- - - - - - - - - - - - - - - - - - - - - </p> <p> </p> <p>PROP 64 FRIENDLY!</p> <p>18-20 REQUIRE MEDICAL REC & CALIFORNIA I.D.,</p> <p>21+ ONLY I.D. IS NEEDED</p> <p>NO PASSPORTS OR MEDICAL REC WITHOUT THE GOLD SEAL</p> <p> </p> <p>~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~</p> <p> </p> <p>FTP LAST CALL 11:30PM</p> <p>FTP MAY PICK ONLY ONE:</p> <p>*6G 1/8 ANY SHELF*</p> <p>-10% OFF EDIBLES </p> <p>-10% OFF CARTS/OIL </p> <p>-5 OFF WAX</p> <p> </p> <p>*FREE DAB OR JOINT W/ANY DONATION*</p> <p> </p> <p>~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~</p>",storefront
Save Greens,11221 Venice Blvd,-118.418316,34.013027,CA,Los Angeles,90066,4.713811130111957,4.72909013242204,https://weedmaps.com/dispensaries/save-greens,2341,hybrid,dispensary,"<p><strong>(NEW) HAPPY HOUR TIMES EVERYDAY!!! 8AM-9AM, 2PM-3PM, & 8PM-9PM</strong>❤<strong>: </strong></p> <p><strong>-DUPLICATE FTP DEAL! (LIMIT ONE PER PATIENT CAN NOT STACK DEAL!)</strong></p> <p><strong>(NEW) F.T.P. DEALS</strong>❤:</p> <p><strong>-UPGRADE YOUR 1/8TH TO 5G'S, DOGO ON SPLIFFN',LG LEMONADES, MILFN' EDIBLES (EQUAL OR LESS VALUE), OR CLOUD EXTRACTS (MUST PICK ONE) + RECEIVE A FREE WHEEL ITEM OF YOUR CHOICE!</strong></p> <p> </p> <p><strong>ATTENTION SAVE GREENS PATIENTS:</strong></p> <p><strong>-ALL Patients Must Have Original/Valid I.D!</strong></p> <p><strong>-21+ PERMITTED WITH VALID GOVERNMENT ISSUED I.D.</strong></p> <p><strong>-18+ PERMITTED WITH VALID CALIFORNIA I.D. AND VALID DOCTOR'S RECOMMENDATION</strong></p> <p><strong>- OPEN EVERY HOLIDAY!!! 8AM-12AM!</strong></p>",storefront
PMG,1191 E. Walnut St.,-118.125877,34.149861,California,Pasadena,91106,4.697142625004929,4.73839285714286,https://weedmaps.com/dispensaries/pm-group,1344,hybrid,dispensary,"<p>RECREATIONAL & MEDICAL </p> <p>OPEN 7 DAYS A WEEK 9:30AM TO 12AM</p> <p>PICK UP ORDERS TUESDAY THROUGH SUNDAY 2PM TO 10PM, TEXT US YOUR ORDER AND COME PICK UP FAST AND EASY- NO WAITING IN LINE</p> <p>MONDAY EDIBLE DAY 25% OFF OF ANY EDIBLE & GET TOP SHELF WAX PREROLLS 10 FOR 80$ </p> <p>TUESDAY GET ANY TOP SHELF FLWR 1/8 AT 20$ & P.R. 1/8 AT 25$ OR ANY FLOWER OZ FOR 170$</p> <p>WEDNESDAY WAX DAY GET ALL TOP SHELF WAX & SHATTER FOR 15$</p> <p>THURSDAY GET ALL TOPSHELF 1/8'S AT 20$ & P.R. 1/8'S AT 25$ OR ANY FLOWER OZ FOR 170$ </p> <p>FRIDAY PEN DAY, GET HEAVY HITTERS & BRASS KNUCKLES CARTRIDGE 1G FOR 30$ ALSO ANY FLOWER 4G FOR 40$, 6G FOR 60$ & 10G FOR 90$ 😯</p> <p>SATURDAY- GET ANY FLOWER FOR 4G FOR 40$, 6G FOR 60$ & 10G FOR 90$ </p> <p>SUNDAY- GET ALL TOPSHELF 1/8'S AT 20$ & P.R. 1/8'S AT 25$ OR ANY OZ FOR 170$ ALSO ANY FLOWER 4G FOR 40$, 6G FOR 60$ & 10G FOR 90$ </p>",storefront
110 Cooperative 30 Cap,520 W 182nd St,-118.282474,33.870022,CA,Gardena,90248,4.69468023186487,4.72668665667166,https://weedmaps.com/dispensaries/110-co-op,1334,medical,dispensary,"<p>NOW HIRING!! PLEASE SEND RESUME AND 3 CURRENT PICTURES TO 110COOPERATIVE@GMAIL.COM</p> <p> </p> <p>21+ NOW ACCEPTING ALL VALID GOVERNMENT ISSUED ID'S.</p> <p>18- 20 YEARS OLD, ORIGINAL VALID CALIFORNIA ID AND VALID DR'S RECOMMENDATION REQUIRED  </p> <p>WEEKLY 1/2 OUNCE RAFFLE!</p> <p>FOLLOW US ON INSTAGRAM @110_coop</p> <p>FOLLOW US ON SNAPCHAT: @G110cooperative</p> <p>TEXT *(323) 723-4110* FOR EXCLUSIVE DEALS!!</p>",storefront
OG CENTRAL,6908 S CENTRAL AVE,-118.25618,33.977237,California,LOS ANGELES,90001,4.652704781002193,4.86666666666667,https://weedmaps.com/dispensaries/og-central,105,medical,dispensary,<p> </p> <p> </p> <p> </p> <p>NOW HIRING! PLEASE SEND RESUME WITH 2 PHOTOS TO THE EMAIL LISTED.</p>,storefront
Green Ghost,753 East Jefferson Blvd,-118.26346,34.014496,California,Los Angeles,90011,4.59849573717672,4.66518353726363,https://weedmaps.com/dispensaries/green-ghost-2,899,medical,dispensary,<p><strong>WELCOME TO GREEN GHOST  </strong><strong>{18+ ID|REC /  21+ ID }</strong></p> <p> </p> <p><strong>-----!!!!OZ DEALS!!!----- (NO DELIVERIES)</strong></p> <p><strong>-$60:</strong> PREMIUM SHAKES 🔥 🔥 🔥 </p> <p> </p> <p> </p> <p> </p> <p><strong>ALL DAY DEALS</strong></p> <p><strong>-$10 FOR 3 PREMIUM OG PRE-ROLLS</strong></p> <p><strong>-MOONROCKS 1G $10 OR 2G FOR $15</strong></p> <p><strong>-5 GRAMS FOR $25: </strong></p> <p><strong>-5 GRAMS FOR $30:</strong> </p> <p><strong>-7 GRAMS FOR $45: </strong></p> <p> </p> <p><strong>*****CART DEAL***** - 2 FULL GRAM CARTRIDGES FOR $70 - </strong>BRASS KNUCKLES / HEAVY HITTERS / KING PENS / ROVE CARTS (MIX AND MATCH)</p> <p>2 HALF GRAM STIIZY CARTS FOR $50</p> <p>2 FULL GRAM STIIZY CARTS FOR $90</p> <p> </p> <p><strong>REFER A FRIEND</strong> AND RECEIVE A FREE GRAM OR PREMIUM PRE-ROLL! (MID-SHELF) ($20 MIN. DONATION TO QUALIFY FOR FREE REFERRAL GRAM)</p> <p> </p>,storefront
Compton 25 Cap,4827 E Compton Blvd,-118.189163,33.896269,California,Compton,90221,4.549628575805509,4.62666666666667,https://weedmaps.com/dispensaries/compton-25-cap-1,750,medical,dispensary,"<p>**FTP 6G FOR 45 EXCLUSIVE*</p> <p>WOW GOLD SHATTER:</p> <p>(CURRENTLY OUT PLEASE CALL BEFORE COMING FOR SHATTER, SORRY 4 INCONVINIENCE)</p> <p>1G@15$ 2G @ 25$ 5G @ 60$ 10G @ 120$</p> <p>PREMIEUM SHATTER:</p> <p>1G @ 20$ 2G @ 35$ 5G @ 80$ 10G @ 135$</p> <p>*Everyday Special*</p> <p>THClear 1g Cartridge 3@100</p> <p>Brassknuckles Cartridges 1 @ 50 OR BUY 2 GET 1 FREE !!!!!</p> <p> </p>",storefront
Exotics - Culver City,3520 Overland Avenue,-118.410919,34.024482,California,Los Angeles,90035,4.545396339546025,4.76470588235294,https://weedmaps.com/dispensaries/exotics-culver-city,119,hybrid,dispensary,"<p class=""m_-7796793537600764750p1""><strong>EXOTICS WELCOMES YOU!</strong></p> <p class=""m_-7796793537600764750p1"">We are open EVERY DAY from 8am till 2am, conveniently located directly on Overland Ave.</p> <p class=""m_-7796793537600764750p1""> </p> <p class=""m_-7796793537600764750p1"">FREE PARKING AVAILABLE OUT FRONT. HAPPY HOUR EVERY DAY. 5G DAILY SPECIALS.</p> <p class=""m_-7796793537600764750p1""> </p> <p class=""m_-7796793537600764750p1"">***<strong>HAPPY HOUR EVERY DAY 12:20pm-4:20pm</strong>***<br>$10 and $12 grams on all strains! Perfect way to try something NEWWW!</p> <p class=""m_-7796793537600764750p2""> </p> <p class=""m_-7796793537600764750p1"">Donate $50 or more you will get a chance to enter our monthly raffle for a FREE  SMART 55” 4K ULTRA HD TV!!</p> <p class=""m_-7796793537600764750p2""> </p> <p class=""m_-7796793537600764750p1"">-ALL patients must have Original/Valid I.D.</p> <p class=""m_-7796793537600764750p1"">-21+ permitted with valid government issued I.D.</p> <p class=""m_-7796793537600764750p1"">-18+ permitted with valid government issued I.D. and valid doctor recommendation<u></u></p>",storefront
Broadway 25 Cap,13017 South Broadway,-118.278702,33.913816,California,Los Angeles,90061,4.515846441101931,4.60892857142857,https://weedmaps.com/dispensaries/broadway-25-cap-2,560,medical,dispensary,"<p>NEWEST<strong> DISPENSARY! & HOME OF 4G 1/8th ALL DAY ~~</strong>FTP RECEIVE 10 FREE JOINTS WITH MIN OF $30! BEST HAPPY HOUR DEALS!!!! PLUS FREEBIES EVERYTIME YOU VISIT</p> <p> </p> <p>**DONATE<strong> $100+ RECIEVE FREE GRAM, SHATTER STICK OR EDIBLE</strong></p> <p><strong>**DONATE $200+ GET AN UPGRADED JOINT </strong></p> <p><strong>**DAILY RAFFLE!! </strong>Recieve a raffle ticket when you donate over $40 prizes include edibles, wax, and flower. Winner picked every day</p> <p> </p> <p> </p> <p><strong>NOW LOOKING FOR VOLUNTEERS!</strong></p> <p><strong>IF YOU ARE INTERESTED IN JOINING OUR TEAM PLEASE EMAIL US THE LISTED REQUIREMENTS BELOW:</strong></p> <p><strong> </strong></p> <p><strong>-RESUME</strong></p> <p><strong>- BRIEF SUMMARY ABOUT YOURSELF & WHY YOU THINK YOU'LL BE A GREAT CONTRIBUTION TO THE TEAM.</strong></p> <p><strong>- THREE PERSONAL PHOTOS, NO FILTERS!!!!</strong></p>",storefront
Pomona Green Gardens,1694 East 9th St,-117.72278,34.05207,California,Pomona,91765,4.492390163280378,4.57617728531856,https://weedmaps.com/dispensaries/pomona-green-gardens,361,medical,dispensary,"<p>New Shop on the Block! Bringing the best deals to Pomona!</p> <p>1694 E Ninth St, Pomona CA</p> <p>""TAN BUILDING HAS FOR SALE SIGN, GATES WIDE OPEN""</p> <p>PLEASE PULL PAST ""RUSTY"" INTO TO OUR DRIVEWAY OR PARK DIRECTLY IN FRONT OF SHOP</p>",storefront
Mr Steal Your Patients $19 Cap,8821 Norwalk Blvd,-118.071098,33.96077,California,Whittier,90606,4.484742685462352,4.55294117647059,https://weedmaps.com/dispensaries/mr-steal-your-patients-19-cap,935,medical,dispensary,"<p>THANK YOU FOR CHOOSING MR. STEAL YOUR PATIENTS! HOME OF THE $19TH 8TH!</p> <p class=""MsoNormal""> </p> <p class=""MsoNormal"">*HAPPY HOUR ALL DAY MONDAY*</p> <p class=""MsoNormal"">8 AM - 10 AM ~ 5 PM - 7 PM ~ 9 PM - 11 PM</p> <p class=""MsoNormal"">UNLIMITED 4G 8TH ON ANY SHELF ! ( $20 MIN. EXCLUDING POPCORN & MIDS)</p> <p class=""MsoNormal""> </p> <p class=""MsoNormal"">DAILY DEALS:</p> <p class=""MsoNormal"">MONDAY MADNESS - DOUBLE STAMP ($19 MIN.)</p> <p class=""MsoNormal"">TOPSHELF TUESDAY - 6G SPECIAL (LIMIT 1 PATIENT)</p> <p class=""MsoNormal"">WAX WEDNESDAY - 5 OFF ANY WAX (TOTAL)</p> <p class=""MsoNormal"">TERPY THURSDAY -5 OFF ALL THCLEAR PRODUCT</p> <p class=""MsoNormal"">FADED FRIDAY - 10 OFF OZ (2 OZ LIMIT; EXCLUDES LOW SHELF & POPCORN)</p> <p class=""MsoNormal"">SWEET TOOTH SATURDAY - 10% OFF EDIBLES!</p> <p class=""MsoNormal"">SYRUP SUNDAY - PICKY ANY DEAL!!!!  </p>",storefront
